#,CMT,GeneID,Name,#SEQ,ave_SP,SP,SP200,SP_PHO,TM_PHO,ave_GPI,XC,Others,XC_HH,Others_HH,GO_CC
531,CMT_E,FBgn0038395,CG10407,13,0.897,0.846,0.923,0.923,0.077,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISS; GO:0005615:extracellular space:IDA;
532,CMT_E,FBgn0038849,CG7079,31,0.774,0.742,0.806,0.774,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISS;
533,CMT_E,FBgn0038894,CG15497,14,0.952,0.929,1.000,0.929,0.071,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISS;
534,CMT_E,FBgn0039203,CG13618,13,0.795,0.846,0.769,0.769,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISS;
535,CMT_E,FBgn0039297,CG11852,12,1.000,1.000,1.000,1.000,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISS;
536,CMT_E,FBgn0039298,to,12,1.000,1.000,1.000,1.000,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005576:extracellular region:IDA; GO:0005615:extracellular space:IDA;
537,CMT_E,FBgn0039299,CG11854,12,0.889,0.833,0.917,0.917,0.000,0.208,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISS;
538,CMT_E,FBgn0039482,CG14258,13,0.949,0.923,0.923,1.000,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISS;
539,CMT_E,FBgn0039483,CG14259,15,0.778,0.800,0.933,0.600,0.267,0.033,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISS;
540,CMT_E,FBgn0039485,CG17189,13,0.744,0.692,0.769,0.769,0.077,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISS;
541,CMT_E,FBgn0051189,CG31189,12,0.750,0.750,0.750,0.750,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISS;
542,CMT_E,FBgn0051207,CG31207,31,0.774,0.742,0.806,0.774,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISS;
543,CMT_E,FBgn0053306,CG33306,12,1.000,1.000,1.000,1.000,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005575:cellular_component:ND;
544,CMT_E,FBgn0053680,CG33680,12,0.667,0.667,0.667,0.667,0.083,0.042,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005575:cellular_component:ND;
545,CMT_E,FBgn0085345,CG34316,12,1.000,1.000,1.000,1.000,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,N/A
546,CMT_E,FBgn0250839,CG2016,16,0.938,0.938,0.938,0.938,0.000,0.000,Aha1_BPI[JHBP:1],N/A,N/A,N/A,GO:0005615:extracellular space:ISS;
547,CMT_E,FBgn0031538,CG3246,15,0.933,0.933,0.933,0.933,0.000,0.000,"Aha1_BPI[Grp7_allergen:0.933, JHBP:0.933]",N/A,N/A,N/A,N/A
548,CMT_E,FBgn0038850,CG17279,12,0.750,0.750,0.750,0.750,0.000,0.000,Aha1_BPI[JHBP:0.917],N/A,Aha1_BPI[JHBP],N/A,GO:0005615:extracellular space:ISS;
549,CMT_E,FBgn0000451,ect,19,0.895,0.895,0.895,0.895,0.000,0.000,N/A,N/A,Aha1_BPI[Grp7_allergen],N/A,GO:0005575:cellular_component:ND;
550,CMT_M,FBgn0019985,mGluR,14,0.810,0.786,0.929,0.714,5.357,0.000,Periplas_BP[ANF_receptor:1]; NCD3G:0.714,GPCR_A[7tm_3:0.714],N/A,N/A,GO:0005887:integral component of plasma membrane:IDA; GO:0005886:plasma membrane:NAS; GO:0005887:integral component of plasma membrane:NAS; GO:0016021:integral component of membrane:ISS; GO:0045121:membrane raft:IDA; GO:0005886:plasma membrane:IDA; GO:0038038:G-protein coupled receptor homodimeric complex:ISS;
551,CMT_M,FBgn0027575,GABA-B-R2,31,0.892,0.742,1.000,0.935,7.000,0.000,Periplas_BP[ANF_receptor:1],GPCR_A[7tm_3:1],N/A,N/A,GO:0016021:integral component of membrane:ISS; GO:0005887:integral component of plasma membrane:IDA; GO:0038039:G-protein coupled receptor heterodimeric complex:IPI;
552,CMT_M,FBgn0031275,GABA-B-R3,17,0.843,0.765,0.882,0.882,5.353,0.000,Periplas_BP[ANF_receptor:1],GPCR_A[7tm_3:0.765],N/A,N/A,GO:0016021:integral component of membrane:ISS; GO:0016021:integral component of membrane:IEA;
553,CMT_S,FBgn0034568,CG3216,19,0.702,0.684,0.737,0.684,0.684,0.000,Periplas_BP[ANF_receptor:1],Nucleot_cyclase[Guanylate_cyc:1]; PKinase[Pkinase_Tyr:1],N/A,N/A,GO:0005887:integral component of plasma membrane:ISS;
554,CMT_S,FBgn0036368,CG10738,25,0.893,0.920,0.960,0.800,1.320,0.000,Periplas_BP[ANF_receptor:1],Nucleot_cyclase[Guanylate_cyc:0.96]; PKinase[Pkinase_Tyr:1],N/A,N/A,GO:0005886:plasma membrane:ISS; GO:0005887:integral component of plasma membrane:ISS;
555,CMT_M,FBgn0050361,mtt,21,0.698,0.714,0.714,0.667,7.095,0.000,Periplas_BP[ANF_receptor:1]; NCD3G:1,GPCR_A[7tm_3:1],N/A,N/A,GO:0016021:integral component of membrane:ISS; GO:0005887:integral component of plasma membrane:IDA; GO:0030425:dendrite:IDA;
556,CMT_M,FBgn0051183,CG31183,19,0.719,0.579,0.895,0.684,1.158,0.000,Periplas_BP[ANF_receptor:1],Nucleot_cyclase[Guanylate_cyc:0.947]; PKinase[Pkinase_Tyr:1],N/A,N/A,GO:0005887:integral component of plasma membrane:ISS;
557,CMT_M,FBgn0260446,GABA-B-R1,20,0.833,0.800,1.000,0.700,7.000,0.100,Periplas_BP[ANF_receptor:1],GPCR_A[7tm_3:1]; DUF4485:0.05,N/A,N/A,GO:0016021:integral component of membrane:ISS; GO:0038039:G-protein coupled receptor heterodimeric complex:IPI; GO:0005887:integral component of plasma membrane:IDA;
558,CMT_S,FBgn0010197,Gyc32E,21,0.778,0.762,0.810,0.762,0.952,0.000,Periplas_BP[ANF_receptor:0.905],Nucleot_cyclase[Guanylate_cyc:0.952]; PKinase[Pkinase_Tyr:0.952],N/A,N/A,GO:0005886:plasma membrane:ISS; GO:0005886:plasma membrane:ISS; GO:0005887:integral component of plasma membrane:ISS;
559,CMT_E,FBgn0038380,CG14877,9,0.704,0.556,0.889,0.667,0.111,0.000,Periplas_BP[ANF_receptor:0.889],N/A,N/A,N/A,N/A
560,CMT_S,FBgn0261360,CG42637,20,0.650,0.650,0.650,0.650,0.950,0.000,Periplas_BP[ANF_receptor:0.65],Nucleot_cyclase[Guanylate_cyc:0.95]; PKinase[Pkinase_Tyr:0.95],N/A,N/A,GO:0005887:integral component of plasma membrane:ISS;
561,CMT_S,FBgn0266136,Gyc76C,20,0.650,0.650,0.650,0.650,0.950,0.000,Periplas_BP[ANF_receptor:0.65],Nucleot_cyclase[Guanylate_cyc:0.95]; PKinase[Pkinase_Tyr:0.95],N/A,N/A,GO:0005886:plasma membrane:ISS; GO:0005886:plasma membrane:NAS; GO:0005887:integral component of plasma membrane:IDA;
562,CMT_E,FBgn0029170,TwdlT,12,1.000,1.000,1.000,1.000,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
563,CMT_E,FBgn0031957,TwdlE,1,1.000,1.000,1.000,1.000,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
564,CMT_E,FBgn0033658,TwdlBeta,12,0.917,0.917,0.917,0.917,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
565,CMT_E,FBgn0037224,TwdlF,11,0.848,0.818,0.909,0.818,0.091,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:IDA;
566,CMT_E,FBgn0037225,TwdlG,12,0.917,0.917,0.917,0.917,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
567,CMT_E,FBgn0037227,TwdlV,12,0.917,0.917,0.917,0.917,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
568,CMT_E,FBgn0038487,TwdlW,12,1.000,1.000,1.000,1.000,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
569,CMT_E,FBgn0039434,TwdlM,52,0.981,0.981,0.981,0.981,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
570,CMT_E,FBgn0039436,TwdlB,52,0.981,0.981,0.981,0.981,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
571,CMT_E,FBgn0039437,TwdlL,52,0.981,0.981,0.981,0.981,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
572,CMT_E,FBgn0039438,TwdlO,12,0.972,1.000,1.000,0.917,0.000,0.083,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
573,CMT_E,FBgn0039439,TwdlK,23,1.000,1.000,1.000,1.000,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
574,CMT_E,FBgn0039440,TwdlJ,23,1.000,1.000,1.000,1.000,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005576:extracellular region:IDA; GO:0005578:proteinaceous extracellular matrix:ISS;
575,CMT_E,FBgn0039441,TwdlN,52,0.981,0.981,0.981,0.981,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
576,CMT_E,FBgn0039443,TwdlS,12,0.861,0.833,0.917,0.833,0.083,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
577,CMT_E,FBgn0039444,TwdlD,12,0.917,0.917,0.917,0.917,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:IDA;
578,CMT_E,FBgn0039448,TwdlQ,12,1.000,1.000,1.000,1.000,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
579,CMT_E,FBgn0039469,TwdlC,13,1.000,1.000,1.000,1.000,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
580,CMT_E,FBgn0051080,TwdlH,17,0.882,0.882,0.882,0.882,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:IDA;
581,CMT_E,FBgn0051081,TwdlR,13,0.923,0.923,0.923,0.923,0.000,0.000,DUF243:1,Rho_GDI:0.0769,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
582,CMT_E,FBgn0052569,TwdlZ,13,0.974,1.000,1.000,0.923,0.000,0.038,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
583,CMT_E,FBgn0052570,TwdlY,11,1.000,1.000,1.000,1.000,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
584,CMT_E,FBgn0052571,TwdlX,13,0.923,0.923,0.923,0.923,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
585,CMT_E,FBgn0052574,Twdlalpha,12,0.917,0.917,0.917,0.917,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
586,CMT_E,FBgn0243586,Tb,14,1.000,1.000,1.000,1.000,0.000,0.000,DUF243:1,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
587,CMT_E,FBgn0039435,TwdlP,13,0.846,0.846,0.846,0.846,0.000,0.000,DUF243:0.923,N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
588,CMT_M,FBgn0000036,nAChRalpha1,13,1.000,1.000,1.000,1.000,4.692,0.000,Neur_chan_LBD:1,Neur_chan_memb:1,N/A,N/A,GO:0005887:integral component of plasma membrane:NAS; GO:0005892:acetylcholine-gated channel complex:ISS; GO:0005892:acetylcholine-gated channel complex:IDA; GO:0005892:acetylcholine-gated channel complex:IPI; GO:0045211:postsynaptic membrane:IEA;
589,CMT_M,FBgn0000039,nAChRalpha2,12,1.000,1.000,1.000,1.000,3.833,0.000,Neur_chan_LBD:1,Neur_chan_memb:1,N/A,N/A,GO:0005892:acetylcholine-gated channel complex:ISS; GO:0005887:integral component of plasma membrane:NAS; GO:0005892:acetylcholine-gated channel complex:ISS; GO:0005892:acetylcholine-gated channel complex:IDA; GO:0005892:acetylcholine-gated channel complex:IPI; GO:0045211:postsynaptic membrane:IEA;
590,CMT_M,FBgn0001134,Grd,12,0.139,0.000,0.417,0.000,4.667,0.000,Neur_chan_LBD:1,Neur_chan_memb:1,N/A,N/A,GO:0005886:plasma membrane:ISS; GO:0016021:integral component of membrane:IEA;
591,CMT_M,FBgn0003011,ort,13,0.821,1.000,1.000,0.462,3.000,0.577,Neur_chan_LBD:1,Neur_chan_memb:0.846,N/A,N/A,GO:0019183:histamine-gated chloride channel complex:NAS; GO:0016021:integral component of membrane:ISM; GO:0019183:histamine-gated chloride channel complex:IDA; GO:0019183:histamine-gated chloride channel complex:NAS; GO:0019183:histamine-gated chloride channel complex:NAS;
592,CMT_M,FBgn0004118,nAChRbeta2,15,0.911,0.933,0.933,0.867,4.067,0.067,Neur_chan_LBD:1,Neur_chan_memb:1,N/A,N/A,GO:0005892:acetylcholine-gated channel complex:ISS; GO:0005887:integral component of plasma membrane:NAS; GO:0005892:acetylcholine-gated channel complex:ISS; GO:0045211:postsynaptic membrane:IEA;
593,CMT_M,FBgn0024963,GluClalpha,113,0.537,0.805,0.805,0.000,3.903,0.000,Neur_chan_LBD:1,Neur_chan_memb:1,N/A,N/A,GO:0016021:integral component of membrane:IEA; GO:0005886:plasma membrane:IDA;
594,CMT_M,FBgn0028875,nAChRalpha5,14,0.095,0.071,0.143,0.071,6.571,0.429,Neur_chan_LBD:1,Neur_chan_memb:0.929,N/A,N/A,GO:0005892:acetylcholine-gated channel complex:ISS; GO:0005892:acetylcholine-gated channel complex:NAS; GO:0045211:postsynaptic membrane:IEA; GO:0005892:acetylcholine-gated channel complex:IDA; GO:0016021:integral component of membrane:IDA; GO:0005892:acetylcholine-gated channel complex:IPI;
595,CMT_M,FBgn0029733,CG6927,12,1.000,1.000,1.000,1.000,4.000,0.542,Neur_chan_LBD:1,Neur_chan_memb:1,N/A,N/A,GO:0016935:glycine-gated chloride channel complex:ISS;
596,CMT_M,FBgn0030707,CG8916,12,0.417,0.417,0.417,0.417,3.083,0.000,Neur_chan_LBD:1,Neur_chan_memb:1,N/A,N/A,GO:0016021:integral component of membrane:IEA;
597,CMT_M,FBgn0031261,nAChRbeta3,15,0.933,0.933,1.000,0.867,4.133,0.733,Neur_chan_LBD:1,Neur_chan_memb:0.867,N/A,N/A,GO:0005892:acetylcholine-gated channel complex:ISS; GO:0005892:acetylcholine-gated channel complex:NAS; GO:0016021:integral component of membrane:IEA; GO:0045211:postsynaptic membrane:IEA;
598,CMT_M,FBgn0033558,CG12344,38,0.912,0.895,0.921,0.921,3.921,0.908,Neur_chan_LBD:1,Neur_chan_memb:1,N/A,N/A,GO:0016935:glycine-gated chloride channel complex:ISS;
599,CMT_M,FBgn0036727,CG7589,13,0.718,0.769,0.769,0.615,3.769,0.231,Neur_chan_LBD:1,Neur_chan_memb:1,N/A,N/A,GO:0016021:integral component of membrane:IEA;
600,CMT_M,FBgn0039840,CG11340,14,0.762,0.714,0.786,0.786,3.857,0.714,Neur_chan_LBD:1,Neur_chan_memb:1,N/A,N/A,GO:0016935:glycine-gated chloride channel complex:ISS;
601,CMT_M,FBgn0264908,pHCl,133,0.005,0.000,0.008,0.008,4.308,0.459,Neur_chan_LBD:1,Neur_chan_memb:0.962,N/A,N/A,GO:0016935:glycine-gated chloride channel complex:ISS;
602,CMT_M,FBgn0004244,Rdl,65,0.533,0.000,0.785,0.815,3.985,0.000,Neur_chan_LBD:0.985,Neur_chan_memb:1,N/A,N/A,GO:0005886:plasma membrane:ISS; GO:0016021:integral component of membrane:NAS; GO:0016021:integral component of membrane:IEA; GO:0030424:axon:IDA; GO:0030425:dendrite:IDA;
603,CMT_M,FBgn0266347,nAChRalpha4,37,0.486,0.486,0.486,0.486,3.000,0.000,Neur_chan_LBD:0.973,Neur_chan_memb:0.784,N/A,N/A,GO:0005892:acetylcholine-gated channel complex:ISS; GO:0005892:acetylcholine-gated channel complex:ISS; GO:0005892:acetylcholine-gated channel complex:ISS; GO:0005892:acetylcholine-gated channel complex:IDA; GO:0045211:postsynaptic membrane:IEA;
604,CMT_M,FBgn0086778,nAChRalpha7,27,0.099,0.000,0.185,0.111,4.037,0.204,Neur_chan_LBD:0.963,Neur_chan_memb:0.889,N/A,N/A,GO:0005892:acetylcholine-gated channel complex:ISS; GO:0005892:acetylcholine-gated channel complex:NAS; GO:0045211:postsynaptic membrane:IEA; GO:0030425:dendrite:IDA; GO:0043197:dendritic spine:IDA; GO:0014069:postsynaptic density:IDA; GO:0005892:acetylcholine-gated channel complex:IPI;
605,CMT_M,FBgn0037950,HisCl1,21,0.365,0.524,0.524,0.048,2.810,0.476,Neur_chan_LBD:0.952,Neur_chan_memb:0.952,N/A,N/A,GO:0019183:histamine-gated chloride channel complex:IDA; GO:0016021:integral component of membrane:ISM; GO:0019183:histamine-gated chloride channel complex:NAS; GO:0019183:histamine-gated chloride channel complex:NAS;
606,CMT_M,FBgn0000038,nAChRbeta1,17,0.588,0.588,0.588,0.588,5.118,0.000,Neur_chan_LBD:0.941,Neur_chan_memb:0.941,N/A,N/A,GO:0005892:acetylcholine-gated channel complex:ISS; GO:0005887:integral component of plasma membrane:NAS; GO:0005892:acetylcholine-gated channel complex:ISS; GO:0045211:postsynaptic membrane:IDA;
607,CMT_M,FBgn0029147,NtR,14,0.857,0.857,0.857,0.857,4.643,0.821,Neur_chan_LBD:0.929; Methyltransf_FA:0.929,N/A,N/A,N/A,GO:0016021:integral component of membrane:IEA;
608,CMT_M,FBgn0015519,nAChRalpha3,13,0.769,0.769,0.769,0.769,4.000,0.000,Neur_chan_LBD:0.923,Neur_chan_memb:1,N/A,N/A,GO:0005892:acetylcholine-gated channel complex:IDA; GO:0005892:acetylcholine-gated channel complex:ISS; GO:0005892:acetylcholine-gated channel complex:ISS; GO:0005892:acetylcholine-gated channel complex:IDA; GO:0045211:postsynaptic membrane:IEA;
609,CMT_M,FBgn0032151,nAChRalpha6,61,0.721,0.918,0.902,0.344,5.295,0.492,Neur_chan_LBD:0.918,Neur_chan_memb:1,N/A,N/A,GO:0005892:acetylcholine-gated channel complex:ISS; GO:0005892:acetylcholine-gated channel complex:NAS; GO:0045211:postsynaptic membrane:IEA; GO:0016021:integral component of membrane:IDA; GO:0005892:acetylcholine-gated channel complex:IDA; GO:0005892:acetylcholine-gated channel complex:IPI;
610,CMT_M,FBgn0010240,Lcch3,14,0.690,0.643,0.714,0.714,3.286,0.393,Neur_chan_LBD:0.857,Neur_chan_memb:0.857,N/A,N/A,GO:0005886:plasma membrane:IDA; GO:0016021:integral component of membrane:NAS; GO:0016021:integral component of membrane:IEA;
611,CMT_E,FBgn0002526,LanA,12,1.000,1.000,1.000,1.000,0.000,0.125,EGF[Laminin_EGF:1]; Laminin_G[Laminin_G_2:1]; Laminin_II:1; Laminin_B:1; Laminin_N:1; Laminin_I:1,N/A,N/A,N/A,GO:0005604:basement membrane:IDA; GO:0005605:basal lamina:IDA; GO:0005604:basement membrane:ISS; GO:0005604:basement membrane:NAS; GO:0005604:basement membrane:ISS; GO:0036062:presynaptic periactive zone:IDA;
612,CMT_S,FBgn0003391,shg,16,0.271,0.000,0.750,0.062,1.750,0.000,"Laminin_G[Laminin_G_2:1]; Cadherin[Cadherin_3:0.312, Cadherin:1]",Cadherin_C:1,"EGF[EGF, hEGF, EGF_2]",N/A,GO:0005886:plasma membrane:IDA; GO:0005886:plasma membrane:NAS; GO:0005887:integral component of plasma membrane:ISS; GO:0005887:integral component of plasma membrane:ISS; GO:0016021:integral component of membrane:NAS; GO:0005912:adherens junction:NAS; GO:0005912:adherens junction:NAS; GO:0005914:spot adherens junction:NAS; GO:0005915:zonula adherens:NAS; GO:0005912:adherens junction:NAS; GO:0005913:cell-cell adherens junction:TAS; GO:0005914:spot adherens junction:IDA; GO:0043296:apical junction complex:IDA; GO:0030175:filopodium:IDA; GO:0016342:catenin complex:IDA; GO:0005913:cell-cell adherens junction:IDA; GO:0005938:cell cortex:IDA; GO:0055037:recycling endosome:IDA;
613,CMT_S,FBgn0013997,Nrx-IV,24,0.889,0.833,0.917,0.917,0.958,0.000,EGF[EGF:1]; Laminin_G[Laminin_G_2:1]; F5_F8_type_C:1,ACPS:0.0417,Fibrinogen_C[COLFI],N/A,GO:0005886:plasma membrane:ISS; GO:0005918:septate junction:TAS; GO:0005918:septate junction:NAS; GO:0016021:integral component of membrane:NAS; GO:0005887:integral component of plasma membrane:NAS; GO:0005918:septate junction:NAS; GO:0005918:septate junction:TAS; GO:0005918:septate junction:TAS; GO:0005918:septate junction:TAS; GO:0005919:pleated septate junction:IDA; GO:0005886:plasma membrane:IDA; GO:0005886:plasma membrane:IDA; GO:0005886:plasma membrane:IDA;
614,CMT_M,FBgn0024836,stan,18,0.963,0.944,1.000,0.944,6.667,0.000,"EGF[Laminin_EGF:1, EGF:1]; Laminin_G[Laminin_G_2:1]; Cadherin[Cadherin:1, Cadherin_3:1]; HRM:0.222; GAIN:1; GPS:0.944",GPCR_A[7tm_2:0.944],N/A,N/A,GO:0005886:plasma membrane:ISS; GO:0005886:plasma membrane:ISS; GO:0005911:cell-cell junction:IDA; GO:0016021:integral component of membrane:ISM; GO:0016021:integral component of membrane:NAS; GO:0016021:integral component of membrane:ISS; GO:0005887:integral component of plasma membrane:ISS; GO:0005887:integral component of plasma membrane:ISS; GO:0005886:plasma membrane:IEA; GO:0016021:integral component of membrane:IEA;
615,CMT_E,FBgn0031414,eys,15,0.000,0.000,0.000,0.000,0.467,0.000,EGF[EGF:1]; Laminin_G[Laminin_G_2:1],N/A,EGF[EGF],N/A,GO:0005886:plasma membrane:ISS; GO:0005576:extracellular region:IDA; GO:0005615:extracellular space:IDA; GO:0009986:cell surface:IDA; GO:0031513:nonmotile primary cilium:IDA;
616,CMT_S,FBgn0032683,kon,12,0.889,0.833,0.917,0.917,1.000,0.000,Laminin_G[Laminin_G_2:1]; Cadherin[Cadherin_3:1],N/A,EGF[EGF]; Cadherin[Cadherin],N/A,GO:0051286:cell tip:IDA; GO:0030018:Z disc:IDA; GO:0043034:costamere:IDA; GO:0005927:muscle tendon junction:IDA;
617,CMT_S,FBgn0259685,crb,51,0.118,0.020,0.137,0.196,1.020,0.000,"EGF[EGF_CA:1, cEGF:0.392, EGF:1]; Laminin_G[Laminin_G_2:1, Laminin_G_1:1]",N/A,N/A,N/A,GO:0005886:plasma membrane:ISS; GO:0016324:apical plasma membrane:IDA; GO:0016324:apical plasma membrane:TAS; GO:0016021:integral component of membrane:TAS; GO:0005886:plasma membrane:ISS; GO:0016021:integral component of membrane:NAS; GO:0016324:apical plasma membrane:TAS; GO:0005886:plasma membrane:IDA; GO:0016324:apical plasma membrane:TAS; GO:0016324:apical plasma membrane:NAS; GO:0016327:apicolateral plasma membrane:IPI; GO:0016327:apicolateral plasma membrane:IDA; GO:0005913:cell-cell adherens junction:NAS; GO:0035003:subapical complex:TAS; GO:0016021:integral component of membrane:TAS; GO:0005918:septate junction:TAS; GO:0016324:apical plasma membrane:NAS; GO:0016327:apicolateral plasma membrane:IDA; GO:0016028:rhabdomere:IDA; GO:0016324:apical plasma membrane:IDA; GO:0016028:rhabdomere:IDA; GO:0016324:apical plasma membrane:IDA;
618,CMT_E,FBgn0261563,wb,21,0.762,0.667,0.714,0.905,0.000,0.000,"EGF[hEGF:0.19, Laminin_EGF:1]; Laminin_G[Laminin_G_2:1, Laminin_G_1:0.0476]; Laminin_II:0.476; Laminin_B:1; Laminin_N:0.714",N/A,Laminin_I,N/A,GO:0005605:basal lamina:IDA; GO:0005605:basal lamina:ISS; GO:0005605:basal lamina:NAS; GO:0005604:basement membrane:ISS;
619,CMT_S,FBgn0262018,CadN2,21,0.270,0.381,0.381,0.048,1.095,0.024,"EGF[EGF_2:1, EGF:1]; Laminin_G[Laminin_G_2:1]; Cadherin[Cadherin_3:0.905, Cadherin:1]",P-loop_NTPase[AAA_8:0.0476]; AAA_9:0.0476; Cadherin_C:0.905; MT:0.0476; Dynein_heavy:0.0476,EGF[cEGF],N/A,GO:0005887:integral component of plasma membrane:ISS; GO:0005887:integral component of plasma membrane:ISS; GO:0005886:plasma membrane:IEA;
620,CMT_S,FBgn0262870,axo,35,0.800,0.800,0.971,0.629,1.200,0.014,"EGF[EGF:1]; Laminin_G[Laminin_G_2:1, Laminin_G_1:0.0286]; Kunitz_BPTI:0.971",N/A,EGF[EGF]; Fibrinogen_C[COLFI],N/A,GO:0005576:extracellular region:ISS;
621,CMT_SE,FBgn0264089,sli,15,0.889,0.867,1.000,0.800,0.600,0.000,"EGF[EGF:1]; LRR[LRR_5:1, LRR_8:1]; Laminin_G[Laminin_G_1:1]; LRRCT:1; LRRNT:1",N/A,"EGF[EGF, hEGF]; Cystine-knot[Cys_knot, DAN]",N/A,GO:0031012:extracellular matrix:IDA; GO:0005578:proteinaceous extracellular matrix:TAS; GO:0071666:Slit-Robo signaling complex:IDA;
622,CMT_SE,FBgn0038975,Nrx-1,50,0.000,0.000,0.000,0.000,1.760,0.110,EGF[EGF:0.98]; Laminin_G[Laminin_G_2:0.98]; PBP:0.02,N/A,N/A,N/A,GO:0005886:plasma membrane:NAS; GO:0016021:integral component of membrane:IEA; GO:0005886:plasma membrane:IDA; GO:0031594:neuromuscular junction:IDA;
623,CMT_S,FBgn0015609,CadN,47,0.546,0.128,0.894,0.617,1.255,0.000,"EGF[EGF_2:0.979, EGF:0.979]; Laminin_G[Laminin_G_2:0.979]; Cadherin[Cadherin:1, Cadherin_3:0.979]",Cadherin_C:0.979,"EGF[cEGF, EGF_3]; PKDREJ[REJ]; Cadherin[Cadherin_3, Cadherin_pro]",N/A,GO:0005911:cell-cell junction:IDA; GO:0016021:integral component of membrane:ISS; GO:0005886:plasma membrane:ISS; GO:0005886:plasma membrane:TAS; GO:0005887:integral component of plasma membrane:ISS; GO:0005887:integral component of plasma membrane:ISS; GO:0030424:axon:IDA; GO:0030425:dendrite:IDA; GO:0005886:plasma membrane:IDA; GO:0005886:plasma membrane:IDA; GO:0005886:plasma membrane:IDA;
